"Gene_A"	"Gene_B"
"PRMT5"	"JAK2"
"PRMT5"	"SLU7"
"PRMT5"	"SNRNP70"
"PRMT5"	"HOXC4"
"PRMT5"	"VCAM1"
"PRMT5"	"CLK1"
"PRMT5"	"CLK3"
"PRMT5"	"CLNS1A"
"PRMT5"	"SNRPD1"
"PRMT5"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"PRMT5"	"YWHAZ"
"PRMT5"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"PRMT5"	"SF3A3"
"PRMT5"	"EZH2"
"PRMT5"	"FAM76B"
"PRMT5"	"H3F3C"
"PRMT5"	"RBM23"
"PRMT5"	"ZDHHC17"
"PRMT5"	"NELFCD"
"PRMT5"	"CCAR2"
"PRMT5"	"CDYL2"
"PRMT5"	"PRPF38A"
"PRMT5"	"GRHL3"
"PRMT5"	"NUDCD2"
"PRMT5"	"ING5"
"PRMT5"	"PHYHIP"
"PRMT5"	"ZUP1"
"PRMT5"	"MCRS1"
"PRMT5"	"LENG8"
"PRMT5"	"TRIB3"
"PRMT5"	"SPAG8"
"PRMT5"	"WDR77"
"PRMT5"	"ZNF2"
"PRMT5"	"RSRP1"
"PRMT5"	"GTPBP2"
"PRMT5"	"LDHAL6B"
"PRMT5"	"ZNF436"
"PRMT5"	"LUC7L"
"PRMT5"	"OLA1"
"PRMT5"	"ARGLU1"
"SLC9A3R1"	"BCL10"
"SLC9A3R1"	"ADRB2"
"SLC9A3R1"	"PDGFRB"
"SLC9A3R1"	"CFTR"
"SLC9A3R1"	"EZR"
"SLC9A3R1"	"MSN"
"SLC9A3R1"	"NF2"
"SLC9A3R1"	"PTEN"
"SLC9A3R1"	"BCL2A1"
"SLC9A3R1"	"ZNF468"
"SLC9A3R1"	"PHLPP2"
"TERT"	"DKC1"
"TERT"	"MYC"
"TERT"	"RAF1"
"TERT"	"HLA-A"
"TERT"	"MET"
"TERT"	"CDK4"
"TERT"	"BRAF"
"TERT"	"PDGFRA"
"TERT"	"FGFR4"
"TERT"	"CCNE1"
"TERT"	"CCND2"
"TERT"	"AKT1"
"TERT"	"NF2"
"TERT"	"SOX3"
"TERT"	"CDKN2A"
"TERT"	"CDKN2B"
"TERT"	"MAP2K3"
"TERT"	"SMARCA4"
"TERT"	"KPNA1"
"TERT"	"CDK6"
"TERT"	"SOX4"
"TERT"	"MAP2K5"
"TERT"	"GRM1"
"TERT"	"BECN1"
"TERT"	"TEAD2"
"TERT"	"STK11"
"TERT"	"PINX1"
"TERT"	"MAP3K5"
"TERT"	"NSD3"
"TERT"	"GLIS2"
"TERT"	"RASSF1"
"TERT"	"DACH1"
"TERT"	"CBLC"
"TERT"	"FZR1"
"OVOL1"	"MAFF"
"CHEK1"	"MDM4"
"CHEK1"	"TP53"
"CHEK1"	"HSP90AB1"
"CHEK1"	"CDC25A"
"CHEK1"	"CDC25C"
"CHEK1"	"BRCA1"
"CHEK1"	"ATM"
"CHEK1"	"SMAD4"
"CHEK1"	"ATR"
"CHEK1"	"CUL1"
"CHEK1"	"USP7"
"CHEK1"	"PIGM"
"CHEK1"	"LATS2"
"CHEK1"	"DTL"
"TNFRSF10B"	"TNFSF10"
"TNFRSF10B"	"FADD"
"TNFRSF10B"	"CASP8"
"GABRD"	"NOTCH2NLA"
"GABRD"	"UBQLN4"
"GABRD"	"UBQLN1"
"MEIS2"	"ANXA1"
"MEIS2"	"PBX1"
"MEIS2"	"DGCR6"
"MEIS2"	"TRIM25"
"MEIS2"	"ZNHIT3"
"MEIS2"	"C1ORF94"
"MEIS2"	"HOXB13"
"MEIS2"	"RBPMS"
"MEIS2"	"ARNT2"
"MEIS2"	"OSGIN1"
"GNB5"	"BNIP3L"
"GNB5"	"EIF3J"
"GNB5"	"RGS11"
"GNB5"	"OLFM2"
"GNB5"	"HSP90AB1"
"GNB5"	"ANXA7"
"GNB5"	"RPA1"
"GNB5"	"STIP1"
"GNB5"	"CDKN1A"
"GNB5"	"MCM2"
"GNB5"	"GNG4"
"GNB5"	"MVD"
"GNB5"	"PSMD4"
"GNB5"	"MLF1"
"GNB5"	"GNG2"
"GNB5"	"GNG3"
"GNB5"	"CSNK2B"
"GNB5"	"PSMD2"
"GNB5"	"E2F2"
"GNB5"	"NR6A1"
"GNB5"	"TSC22D1"
"GNB5"	"Q96BE0"
"GNB5"	"PFDN5"
"GNB5"	"DNAJC7"
"GNB5"	"AARSD1"
"GNB5"	"PFDN2"
"GNB5"	"NUDC"
"TCERG1"	"HTT"
"TCERG1"	"PLK1"
"TCERG1"	"GRB2"
"TCERG1"	"CHD3"
"TCERG1"	"SETDB1"
"TCERG1"	"PIAS4"
"TCERG1"	"BARD1"
"TCERG1"	"LUC7L"
"NDC80"	"HGS"
"NDC80"	"PFDN1"
"NDC80"	"STX11"
"NDC80"	"TOM1L1"
"NDC80"	"CCNK"
"NDC80"	"ZWINT"
"NDC80"	"KRT6B"
"NDC80"	"ATF4"
"NDC80"	"TXLNA"
"NDC80"	"ATP5PO"
"NDC80"	"INPP1"
"NDC80"	"CCNH"
"NDC80"	"NEK2"
"NDC80"	"MFAP1"
"NDC80"	"TP53BP2"
"NDC80"	"SMC1A"
"NDC80"	"TNIP1"
"NDC80"	"PCM1"
"NDC80"	"KLHL12"
"NDC80"	"KLC3"
"NDC80"	"RUFY4"
"NDC80"	"SFR1"
"NDC80"	"IFT20"
"NDC80"	"USHBP1"
"NDC80"	"SPC24"
"NDC80"	"KNL1"
"NDC80"	"CCHCR1"
"NDC80"	"HAUS1"
"NDC80"	"SGF29"
"NDC80"	"NUF2"
"NDC80"	"NDEL1"
"NDC80"	"MIS12"
"NDC80"	"SPC25"
"NDC80"	"MED4"
"NDC80"	"NDE1"
"NDC80"	"CALCOCO1"
"NDC80"	"TFIP11"
"NDC80"	"BLOC1S6"
"NDC80"	"AMOTL2"
"NDC80"	"WASHC3"
"KIF3C"	"CDC5L"
"KIF3C"	"DISC1"
"NRP1"	"PLXNB1"
"NRP1"	"VEGFA"
"NRP1"	"KDR"
"NRP1"	"RPL27"
"NRP1"	"PLXNA1"
"TNPO2"	"KLHL2"
"TNPO2"	"TCL1B"
"TNPO2"	"CRYAB"
"TNPO2"	"NME1"
"TNPO2"	"TERF1"
"TNPO2"	"CAMK2D"
"TNPO2"	"C1ORF94"
"TNPO2"	"APIP"
"TNPO2"	"PNMA5"
"TNPO2"	"HEL-S-101"
"TNFSF11"	"MED24"
"TNFSF11"	"SBF1"
"TNFSF11"	"DDAH2"
"TNFSF11"	"PLK1"
"TNFSF11"	"LMO4"
"TNFSF11"	"EEF1A1"
"TNFSF11"	"MBTPS1"
"TNFSF11"	"EZH2"
"TNFSF11"	"SNRNP35"
"TNFSF11"	"ZC3HC1"
"TNFSF11"	"TRMT2A"
"TNFSF11"	"BBS10"
"TNFSF11"	"PRXL2B"
"TNFSF11"	"PHAX"
"TNFSF11"	"TMOD3"
"TNFSF11"	"CEP126"
"APOL1"	"CDC23"
"MSTN"	"FURIN"
"MSTN"	"BMP1"
"UNC13B"	"DOC2A"
"UNC13B"	"DOC2B"
"UNC13B"	"RIMS1"
"UNC13B"	"TOE1"
"SH2D1B"	"ERBB2"
"SH2D1B"	"MET"
"SH2D1B"	"HSPA1A"
"SH2D1B"	"AR"
"SH2D1B"	"KIT"
"SH2D1B"	"PTK2"
"SH2D1B"	"PRDX1"
"SH2D1B"	"MAPK8IP2"
"SH2D1B"	"GAB1"
"SH2D1B"	"STAT4"
"SH2D1B"	"Q53HF2"
"SH2D1B"	"OLIG1"
"SH2D1B"	"SLAMF6"
"SH2D1B"	"TRIM54"
"SH2D1B"	"CD244"
"TNFRSF10C"	"APOA1"
"TNFRSF10C"	"SLC25A6"
"TNFRSF10C"	"TNFSF10"
"TNFRSF10C"	"LRSAM1"
"TNFRSF10C"	"RFLNB"
"TNFRSF10C"	"ZHX1"
"TNFRSF10C"	"SLC27A6"
"POLR3A"	"POLR1C"
"POLR3A"	"SMARCA5"
"POLR3A"	"CRCP"
"POLR3A"	"POLR1A"
"POLR3A"	"POLR3D"
"POLR3A"	"HSP90AB1"
"POLR3A"	"POLR1D"
"POLR3A"	"POLR2E"
"POLR3A"	"POLR2H"
"POLR3A"	"PPP5C"
"POLR3A"	"PCBD1"
"POLR3A"	"EWSR1"
"POLR3A"	"PTGES3"
"POLR3A"	"NUDCD3"
"POLR3A"	"Q96BE0"
"POLR3A"	"POLR3C"
"POLR3A"	"RPAP3"
"POLR3A"	"POLR3E"
"POLR3A"	"POLR3B"
"POLR3A"	"PFDN2"
"POLR3A"	"POLR3H"
"POLR3A"	"IKBKG"
"MRAS"	"RALGDS"
"MRAS"	"ELOC"
"CPLX1"	"SNAP25"
"CPLX1"	"VAMP2"
"CPLX1"	"AGTRAP"
"CPLX1"	"CMTM5"
"TSPAN4"	"CREB3"
"TSPAN4"	"NOTCH2NLA"
"PSMA7"	"PSMC3"
"PSMA7"	"PSMB1"
"PSMA7"	"TBXA2R"
"PSMA7"	"PSMA1"
"PSMA7"	"PSMA2"
"PSMA7"	"PSMA3"
"PSMA7"	"PSMA4"
"PSMA7"	"PSMB8"
"PSMA7"	"PSMB9"
"PSMA7"	"PSMA5"
"PSMA7"	"PSMB4"
"PSMA7"	"PSMB6"
"PSMA7"	"PSMB5"
"PSMA7"	"PSMC2"
"PSMA7"	"PSMC4"
"PSMA7"	"PSMB3"
"PSMA7"	"PSMB2"
"PSMA7"	"PSMD7"
"PSMA7"	"PSMD4"
"PSMA7"	"VCP"
"PSMA7"	"PSMA6"
"PSMA7"	"PSMC1"
"PSMA7"	"PSMC5"
"PSMA7"	"PSMC6"
"PSMA7"	"PSMD2"
"PSMA7"	"PSMD6"
"PSMA7"	"PSMD5"
"PSMA7"	"PSMF1"
"PSMA7"	"PSMB7"
"PSMA7"	"PSMD1"
"PSMA7"	"CAPN10"
"PSMA7"	"PSMD13"
"PSMA7"	"POMP"
"PSMA7"	"UCHL5"
"RASGRF2"	"AKTIP"
"SCAMP3"	"PCNA"
"PHYH"	"TOM1L1"
"PHYH"	"MAGEA11"
"PHYH"	"FAM9B"
"TNFRSF13B"	"SGTA"
"TNFRSF13B"	"CAMLG"
"TNFRSF13B"	"TRAF2"
"TNFRSF13B"	"TNFSF13B"
"TNFRSF13B"	"TRAF6"
"OPLAH"	"GK"
"AIM2"	"APPBP2"
"AIM2"	"PYCARD"
"SLC30A4"	"SLC30A3"
"BACH1"	"MAFG"
"BACH1"	"MAFK"
"BACH1"	"HMMR"
"BACH1"	"ATF2"
"BACH1"	"ATF1"
"BACH1"	"CREB5"
"BACH1"	"ANAPC5"
"BACH1"	"MAFB"
"BCKDK"	"LSM8"
"BCKDK"	"STAT3"
"BCKDK"	"EPS8"
"IFIT3"	"A2M"
"IFIT3"	"APOE"
"IFIT3"	"APP"
"IFIT3"	"TPM3"
"IFIT3"	"IFIT2"
"IFIT3"	"IFIT1"
"IFIT3"	"CYP2C8"
"IFIT3"	"LONP1"
"IFIT3"	"PSEN2"
"IFIT3"	"RAD23A"
"IFIT3"	"DEUP1"
"IFIT3"	"FLJ90650"
"IFIT3"	"IFIT5"
"IFIT3"	"CDC37"
"IFIT3"	"LVRN"
"IFIT3"	"TMEM183A"
"IFIT3"	"HAUS1"
"IFIT3"	"ECSIT"
"IFIT3"	"RNF32"
"IFIT3"	"MAST1"
"MGST3"	"F10"
"MGST3"	"CCNC"
"GEMIN2"	"SNRPE"
"GEMIN2"	"SNRPF"
"GEMIN2"	"SNRPG"
"GEMIN2"	"SNRPD1"
"GEMIN2"	"SNRPD2"
"GEMIN2"	"SMN1|SMN2"
"IRF6"	"TLX2"
"IRF6"	"RFX3"
"IRF6"	"ZBTB3"
"KLF11"	"CLU"
"KLF11"	"MAPK1"
"KLF11"	"ATXN1"
"KLF11"	"YWHAZ"
"KLF11"	"APPBP2"
"KLF11"	"APH1A"
"KLF11"	"TIMM13"
"TAX1BP3"	"GATA1"
"TAX1BP3"	"CTNNB1"
"TAX1BP3"	"KCNJ4"
"TAX1BP3"	"TRIM29"
"TAX1BP3"	"TCEA2"
"TAX1BP3"	"RNF183"
"TAX1BP3"	"ARNT2"
"GIPC1"	"ADRB1"
"GIPC1"	"ITGA5"
"GIPC1"	"ITGA6"
"GIPC1"	"DRD3"
"GIPC1"	"RGS19"
"GIPC1"	"GSK3B"
"GIPC1"	"LRP2"
"GIPC1"	"NTRK2"
"GIPC1"	"ZFPM1"
"GIPC1"	"ZNF408"
"GIPC1"	"SH3BP4"
"GIPC1"	"MYO6"
"LIN7A"	"CASK"
"LIN7A"	"GOLGA2"
"LIN7A"	"MPP3"
"LIN7A"	"MPP2"
"LIN7A"	"ZYX"
"LIN7A"	"NOTCH2NLA"
"LIN7A"	"FAM9B"
"LIN7A"	"MPP5"
"PCDH17"	"NR1H2"
"PCDH17"	"UBQLN4"
"IKBKB"	"CHUK"
"IKBKB"	"MAP3K7"
"IKBKB"	"FOXO3"
"IKBKB"	"TP53"
"IKBKB"	"HSPB1"
"IKBKB"	"HSP90AA1"
"IKBKB"	"PCNA"
"IKBKB"	"SRC"
"IKBKB"	"TNFRSF1A"
"IKBKB"	"TRIM21"
"IKBKB"	"NFKB1"
"IKBKB"	"TNFAIP3"
"IKBKB"	"NFKBIA"
"IKBKB"	"TGFBR1"
"IKBKB"	"IRAK1"
"IKBKB"	"PPP2CA"
"IKBKB"	"RELA"
"IKBKB"	"PRKCQ"
"IKBKB"	"ACVR1"
"IKBKB"	"TRAF2"
"IKBKB"	"TRAF1"
"IKBKB"	"MAP3K1"
"IKBKB"	"RIPK1"
"IKBKB"	"KEAP1"
"IKBKB"	"IKBKE"
"IKBKB"	"NFKBIB"
"IKBKB"	"CDC37"
"IKBKB"	"MAVS"
"IKBKB"	"TFAP2C"
"IKBKB"	"MAP3K14"
"IKBKB"	"TBK1"
"IKBKB"	"IKBKG"
"TIMM23"	"TIMM50"
"HAT1"	"TCF4"
"HAT1"	"UBE2A"
"HAT1"	"MEOX2"
"HAT1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"HAT1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"HAT1"	"REL"
"HAT1"	"RBBP4"
"HAT1"	"TNFAIP1"
"HAT1"	"RBBP7"
"NCR3"	"CD247"
"NCR3"	"BAG6"
"NCR3"	"NCR3LG1"
"UBE2L6"	"PJA2"
"UBE2L6"	"ARIH2"
"UBE2L6"	"UBC"
"UBE2L6"	"TRIM27"
"UBE2L6"	"UBA1"
"UBE2L6"	"RNF144A"
"UBE2L6"	"ARHGDIA"
"UBE2L6"	"RNF4"
"UBE2L6"	"UBE3A"
"UBE2L6"	"MAP3K1"
"UBE2L6"	"LONRF1"
"UBE2L6"	"TRAF7"
"UBE2L6"	"RNF144B"
"UBE2L6"	"DTX3"
"UBE2L6"	"MUL1"
"UBE2L6"	"RNF25"
"UBE2L6"	"RNF125"
"UBE2L6"	"RBCK1"
"UBE2L6"	"TRIM8"
"UBE2L6"	"RNF122"
"UBE2L6"	"TOPORS"
"UBE2L6"	"RNF150"
"UBE2L6"	"CBLC"
"UBE2L6"	"SNURF"
"CASK"	"BNIP3L"
"CASK"	"PPFIA2"
"CASK"	"GCNT3"
"CASK"	"PTGS2"
"CASK"	"CDK9"
"CASK"	"DUSP3"
"CASK"	"MLLT6"
"CASK"	"MARS1"
"CASK"	"WNT7B"
"CASK"	"APBA1"
"CASK"	"EP300"
"CASK"	"DLG1"
"CASK"	"IL15RA"
"CASK"	"IL18"
"CASK"	"PCM1"
"CASK"	"PCBP2"
"CASK"	"TBR1"
"CASK"	"PPP4R3A"
"CASK"	"TRIM22"
"CASK"	"CASKIN1"
"CASK"	"P2RX7"
"CASK"	"PRKD2"
"CASK"	"SH2D4A"
"CASK"	"PLK2"
"CASK"	"WHRN"
"CASK"	"NRXN1"
"TFEC"	"HNRNPA1"
"TFEC"	"DCK"
"TFEC"	"ZMAT2"
"TFEC"	"NAPB"
"TFEC"	"DEFB127"
"UQCRQ"	"MYZAP"
"UQCRQ"	"POLR2M"
"UQCRQ"	"ERCC8"
"MYL12B"	"DAPK3"
"UQCR11"	"WNT2"
"UQCR11"	"PCNA"
"HGS"	"MAGEB4"
"HGS"	"MED7"
"HGS"	"ACTN4"
"HGS"	"TADA2A"
"HGS"	"STAM2"
"HGS"	"BCAS2"
"HGS"	"KRT38"
"HGS"	"LDOC1"
"HGS"	"KRT6A"
"HGS"	"KRT18"
"HGS"	"KRT19"
"HGS"	"ATXN1L"
"HGS"	"UBC"
"HGS"	"KRT15"
"HGS"	"APC"
"HGS"	"CSTF2"
"HGS"	"NF2"
"HGS"	"EPS15"
"HGS"	"ARFIP2"
"HGS"	"SUMO1"
"HGS"	"UBE2I"
"HGS"	"PITX1"
"HGS"	"TLE5"
"HGS"	"NMI"
"HGS"	"DGCR6"
"HGS"	"DAZAP2"
"HGS"	"KRT31"
"HGS"	"GKAP1"
"HGS"	"GFI1B"
"HGS"	"KRT40"
"HGS"	"NUP54"
"HGS"	"POGZ"
"HGS"	"P4HA3"
"HGS"	"CCDC103"
"HGS"	"EXOC8"
"HGS"	"CEP57L1"
"HGS"	"CCDC33"
"HGS"	"USHBP1"
"HGS"	"MAPK1IP1L"
"HGS"	"VPS37A"
"HGS"	"ING5"
"HGS"	"STAM"
"HGS"	"JAKMIP2"
"HGS"	"MRFAP1L1"
"HGS"	"INTS4"
"HGS"	"EHMT2"
"HGS"	"LURAP1"
"HGS"	"CCDC114"
"HGS"	"NEDD4L"
"HGS"	"LITAF"
"HGS"	"NPAS2"
"HGS"	"TSG101"
"HGS"	"MKNK1"
"HGS"	"BEGAIN"
"HGS"	"CSTF2T"
"HGS"	"UBQLN4"
"HGS"	"ABI2"
"HGS"	"CTTNBP2NL"
"HGS"	"PEF1"
"HGS"	"UBQLN1"
"HGS"	"SNX7"
"HGS"	"EXOC7"
"AURKA"	"TACC1"
"AURKA"	"LYPD3"
"AURKA"	"MYC"
"AURKA"	"MYCN"
"AURKA"	"ERBB2"
"AURKA"	"TP53"
"AURKA"	"NAT2"
"AURKA"	"BRAF"
"AURKA"	"TCF3"
"AURKA"	"PDGFRA"
"AURKA"	"RASA1"
"AURKA"	"CCNE1"
"AURKA"	"TARS1"
"AURKA"	"EPHA2"
"AURKA"	"CCND2"
"AURKA"	"AKT1"
"AURKA"	"CTNNB1"
"AURKA"	"NF2"
"AURKA"	"VHL"
"AURKA"	"SOX3"
"AURKA"	"MAP2K3"
"AURKA"	"PLK1"
"AURKA"	"CDH13"
"AURKA"	"RELA"
"AURKA"	"SOX4"
"AURKA"	"HNRNPD"
"AURKA"	"TEAD2"
"AURKA"	"STK11"
"AURKA"	"MAPK6"
"AURKA"	"HIF1A"
"AURKA"	"HIST3H3"
"AURKA"	"HCTP4"
"AURKA"	"OTUD7B"
"AURKA"	"BLID"
"AURKA"	"TSC1"
"AURKA"	"THRSP"
"AURKA"	"EPSTI1"
"AURKA"	"PDLIM2"
"AURKA"	"SCGB3A1"
"AURKA"	"MAP3K5"
"AURKA"	"MTA3"
"AURKA"	"BEX2"
"AURKA"	"ANGPTL4"
"AURKA"	"S100A14"
"AURKA"	"LATS2"
"AURKA"	"RASSF1"
"AURKA"	"PSMC3IP"
"AURKA"	"DKK3"
"AURKA"	"DACH1"
"AURKA"	"ERRFI1"
"AURKA"	"TPX2"
"AURKA"	"FZR1"
"AURKA"	"KLK5"
"AURKA"	"WIF1"
"AURKA"	"TACC3"
"RAB29"	"LDOC1"
"RAB29"	"TRIM27"
"RAB29"	"BEND7"
"RAB29"	"C11ORF49"
"RAB29"	"LSM7"
"CLGN"	"XK"
"CLGN"	"GDE1"
"VPS26C"	"CCDC22"
"VPS26C"	"MAPK6"
"PPP1R12A"	"FYN"
"PPP1R12A"	"RHOA"
"PPP1R12A"	"PPP1CB"
"PPP1R12A"	"DMPK"
"PPP1R12A"	"PTPRJ"
"PPP1R12A"	"MPRIP"
"SLC27A2"	"SDHA"
"GAK"	"AXIN1"
"GAK"	"USO1"
"GAK"	"AR"
"GAK"	"LRRK2"
"AZIN1"	"OAZ1"
"AZIN1"	"KHDRBS1"
"AZIN1"	"ADSS1"
"AZIN1"	"ABCC2"
"AZIN1"	"OAZ3"
"ZNF263"	"EFEMP2"
"ZNF263"	"CLK2"
"ZNF263"	"CLK3"
"ZNF263"	"SCAND1"
"ZNF263"	"PCBD1"
"ZNF263"	"Q5JSM0"
"ZNF263"	"ZSCAN1"
"ZNF263"	"TRIM41"
"ZNF263"	"Q9H686"
"ZNF263"	"PLEKHF2"
"ZNF263"	"GPATCH2L"
"ZNF263"	"ZNF446"
"ZNF263"	"SPG21"
"ZNF263"	"SUFU"
"ZNF263"	"TCAF1"
"ZNF263"	"NME7"
"HNRNPDL"	"PDHA1"
"HNRNPDL"	"HNRNPA1"
"HNRNPDL"	"HNRNPA2B1"
"HNRNPDL"	"HNRNPH3"
"HNRNPDL"	"HNRNPD"
"XPO1"	"RGS14"
"XPO1"	"SNUPN"
"XPO1"	"TP53"
"XPO1"	"TUBB"
"XPO1"	"EPRS1"
"XPO1"	"VCAM1"
"XPO1"	"CAD"
"XPO1"	"CDC25A"
"XPO1"	"HSPA9"
"XPO1"	"TUFM"
"XPO1"	"PKIA"
"XPO1"	"RAN"
"XPO1"	"NUCB2"
"XPO1"	"NUCB1"
"XPO1"	"RCN2"
"XPO1"	"CDC37L1"
"XPO1"	"RIC8A"
"XPO1"	"DDX19A"
"XPO1"	"TERF2IP"
"XPO1"	"XPO7"
"BTAF1"	"PIAS4"
"BTAF1"	"PIH1D3"
"ATP2A1"	"TULP3"
"ATP2A1"	"RNF167"
"ATP2A1"	"APPL1"
"ZNF609"	"ATXN1"
"ZNF609"	"HDAC1"
"ZNF646"	"UBE2I"
"ZNF646"	"TRAF2"
"ZNF646"	"PRKG1"
"ZNF646"	"EMSY"
"ZNF646"	"MDFI"
"ZNF646"	"NINL"
"PDZD2"	"NRXN1"
"SPTBN2"	"APC"
"SPTBN2"	"ACTR1A"
"SPTBN2"	"SPTAN1"
"SPTBN2"	"ESR2"
"SPTBN2"	"CELSR3"
"MAST4"	"SMAD1"
"SEC16A"	"USO1"
"SEC16A"	"KRT18"
"SEC16A"	"HNRNPH3"
"SEC16A"	"SEC13"
"SEC16A"	"SEC23A"
"SEC16A"	"SAV1"
"PLXNB2"	"ARHGEF11"
"PLXNB2"	"PFDN1"
"PLXNB2"	"PTN"
"PLXNB2"	"HMOX2"
"PLXNB2"	"CENPU"
"PLXNB2"	"RND1"
"AREL1"	"HSP90AB1"
"AREL1"	"UBC"
"AREL1"	"CRKL"
"KHNYN"	"NEDD8"
"KHNYN"	"RNF11"
"U2SURP"	"TBC1D4"
"U2SURP"	"PRPF40A"
"U2SURP"	"RBM5"
"U2SURP"	"RBM10"
"U2SURP"	"TRA2A"
"U2SURP"	"DDX42"
"U2SURP"	"CHERP"
"U2SURP"	"CTNNBL1"
"U2SURP"	"RBM17"
"SETD1A"	"LBP"
"SETD1A"	"WDR5"
"SETD1A"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"SETD1A"	"RBBP5"
"SETD1A"	"DPY30"
"SETD1A"	"CXXC1"
"SETD1A"	"ASH2L"
"N4BP3"	"SMURF2"
"KDM6B"	"TK1"
"KDM6B"	"CSNK2B"
"PER2"	"CSNK1D"
"PER2"	"CSNK1E"
"PER2"	"CRY1"
"PER2"	"CRY2"
"SYNJ2"	"ABL1"
"SYNJ2"	"FYN"
"SYNJ2"	"NCK1"
"SYNJ2"	"PIK3R1"
"SYNJ2"	"GRB2"
"SYNJ2"	"RAC1"
"SYNJ2"	"ITSN1"
"SYNJ2"	"ITSN2"
"ZBTB5"	"ZBTB7B"
"ZBTB5"	"DCX"
"ZBTB5"	"PPARG"
"ZBTB5"	"PTPN5"
"ZBTB5"	"ST3GAL3"
"ZBTB5"	"CCDC85B"
"ZBTB5"	"Q5T4W8"
"ZBTB5"	"JADE2"
"ZBTB5"	"SWAP70"
"KIF3B"	"LMO2"
"KIF3B"	"LMO4"
"KIF3B"	"KIFAP3"
"PFAS"	"SEPHS1"
"MCF2L"	"AIMP2"
"MCF2L"	"YAE1"
"MCF2L"	"RABAC1"
"NACAD"	"TNNT1"
"NACAD"	"NR4A1"
"NACAD"	"STAT3"
"NACAD"	"RPS27"
"NACAD"	"PTK2"
"NACAD"	"MAP4K2"
"NACAD"	"YAE1"
"NACAD"	"HDAC6"
"NACAD"	"CBLC"
"CEP290"	"CCP110"
"CEP290"	"PCNT"
"CEP290"	"FGFR1OP"
"CEP290"	"CALM3"
"CEP290"	"MAPK10"
"CEP290"	"IQCB1"
"CEP290"	"CEP162"
"CEP290"	"CEP97"
"CEP290"	"CEP76"
"CEP290"	"NEURL4"
"CEP290"	"C9ORF16"
"CEP290"	"CEP131"
"ANKRD28"	"AGPAT2"
"ANKRD28"	"HNRNPR"
"ANKRD28"	"PPP6R2"
"ANKRD28"	"TNKS"
"ANKRD28"	"BCL3"
"ANKRD28"	"TGM2"
"ANKRD28"	"EEF1G"
"ANKRD28"	"MYOM1"
"ANKRD28"	"HNRNPK"
"ANKRD28"	"CSNK2B"
"ANKRD28"	"ANK2"
"ANKRD28"	"NOTCH2"
"ANKRD28"	"CD164"
"ANKRD28"	"PPP6R3"
"ANKRD28"	"TTN"
"ANKRD28"	"ZNF512B"
"ANKRD28"	"EHMT2"
"ANKRD28"	"TGS1"
"ANKRD28"	"UACA"
"ANKRD28"	"TNKS2"
"ANKRD28"	"ANKFY1"
"ANKRD28"	"ABCF2"
"ANKRD28"	"ANKRD50"
"ANKRD28"	"NOTCH3"
"ANKRD28"	"PPP6R1"
"ANKRD28"	"ANKRD26"
"ANKRD28"	"RNF11"
"ARHGEF11"	"PLXNB1"
"ARHGEF11"	"ABL1"
"ARHGEF11"	"FYN"
"ARHGEF11"	"NCK1"
"ARHGEF11"	"PLCG1"
"ARHGEF11"	"PIK3R1"
"ARHGEF11"	"CRK"
"ARHGEF11"	"CDC42"
"ARHGEF11"	"RHOA"
"ARHGEF11"	"GRB2"
"ARHGEF11"	"SMAD4"
"ARHGEF11"	"SMURF1"
"ARHGEF11"	"PLXNB3"
"SMAD7"	"PIAS1"
"SMAD7"	"SASH3"
"SMAD7"	"ZBTB11"
"SMAD7"	"XRCC6"
"SMAD7"	"MYOD1"
"SMAD7"	"SOX5"
"SMAD7"	"TGFBR1"
"SMAD7"	"YAP1"
"SMAD7"	"TTF1"
"SMAD7"	"CXXC5"
"SMAD7"	"PIAS4"
"SMAD7"	"ZBTB44"
"SMAD7"	"NEDD4L"
"SMAD7"	"SOX7"
"SMAD7"	"SMURF2"
"SMAD7"	"SMURF1"
"SMAD7"	"HEYL"
"SMAD7"	"ASH1L"
"SMAD7"	"Q9NZX4"
"SMAD7"	"ZNF107"
"SMAD7"	"MBD1"
"SMAD7"	"MRTFB"
"SMAD7"	"SOX13"
"SMAD7"	"TTF2"
"SMAD7"	"KDM2A"
"CHUK"	"FANCA"
"CHUK"	"MYC"
"CHUK"	"HSPB1"
"CHUK"	"HSP90AA1"
"CHUK"	"MYL12A"
"CHUK"	"TNFRSF1A"
"CHUK"	"EIF2AK2"
"CHUK"	"NFKB1"
"CHUK"	"NFKBIA"
"CHUK"	"ARRB2"
"CHUK"	"CTNNB1"
"CHUK"	"TGFBR1"
"CHUK"	"MTOR"
"CHUK"	"RPL27"
"CHUK"	"NFKB2"
