"Gene_A"	"Gene_B"
"TIMM13"	"H4C15"
"TIMM13"	"H4-16"
"NCOR2"	"H4C1"
"NCOR2"	"H4C2"
"NCOR2"	"H4C3"
"NCOR2"	"H4C4"
"NCOR2"	"H4C5"
"NCOR2"	"H4C6"
"NCOR2"	"H4C8"
"NCOR2"	"H4C9"
"NCOR2"	"H4C11"
"NCOR2"	"H4C12"
"NCOR2"	"H4C13"
"NCOR2"	"H4C14"
"NCOR2"	"H4C15"
"NCOR2"	"H4-16"
"GRB2"	"H2BC4"
"GRB2"	"H2BC6"
"GRB2"	"H2BC7"
"GRB2"	"H2BC8"
"GRB2"	"H2BC10"
"MEF2A"	"H2BC4"
"MEF2A"	"H2BC6"
"MEF2A"	"H2BC7"
"MEF2A"	"H2BC8"
"MEF2A"	"H2BC10"
"MAPK7"	"H2BC4"
"MAPK7"	"H2BC6"
"MAPK7"	"H2BC7"
"MAPK7"	"H2BC8"
"MAPK7"	"H2BC10"
"CBX2"	"H2BC4"
"CBX2"	"H2BC6"
"CBX2"	"H2BC7"
"CBX2"	"H2BC8"
"CBX2"	"H2BC10"
"VIRMA"	"H2BC4"
"VIRMA"	"H2BC6"
"VIRMA"	"H2BC7"
"VIRMA"	"H2BC8"
"VIRMA"	"H2BC10"
"PRKDC"	"H3C1"
"PRKDC"	"H3C2"
"PRKDC"	"H3C3"
"PRKDC"	"H3C4"
"PRKDC"	"H3C6"
"PRKDC"	"H3C7"
"PRKDC"	"H3C8"
"PRKDC"	"H3C10"
"PRKDC"	"H3C11"
"PRKDC"	"H3C12"
"RPL19"	"H3C1"
"RPL19"	"H3C2"
"RPL19"	"H3C3"
"RPL19"	"H3C4"
"RPL19"	"H3C6"
"RPL19"	"H3C7"
"RPL19"	"H3C8"
"RPL19"	"H3C10"
"RPL19"	"H3C11"
"RPL19"	"H3C12"
"SET"	"H3C1"
"SET"	"H3C2"
"SET"	"H3C3"
"SET"	"H3C4"
"SET"	"H3C6"
"SET"	"H3C7"
"SET"	"H3C8"
"SET"	"H3C10"
"SET"	"H3C11"
"SET"	"H3C12"
"XPC"	"H3C1"
"XPC"	"H3C2"
"XPC"	"H3C3"
"XPC"	"H3C4"
"XPC"	"H3C6"
"XPC"	"H3C7"
"XPC"	"H3C8"
"XPC"	"H3C10"
"XPC"	"H3C11"
"XPC"	"H3C12"
"KIF23"	"H3C1"
"KIF23"	"H3C2"
"KIF23"	"H3C3"
"KIF23"	"H3C4"
"KIF23"	"H3C6"
"KIF23"	"H3C7"
"KIF23"	"H3C8"
"KIF23"	"H3C10"
"KIF23"	"H3C11"
"KIF23"	"H3C12"
"H1-1"	"H3C1"
"H1-1"	"H3C2"
"H1-1"	"H3C3"
"H1-1"	"H3C4"
"H1-1"	"H3C6"
"H1-1"	"H3C7"
"H1-1"	"H3C8"
"H1-1"	"H3C10"
"H1-1"	"H3C11"
"H1-1"	"H3C12"
"SSRP1"	"H3C1"
"SSRP1"	"H3C2"
"SSRP1"	"H3C3"
"SSRP1"	"H3C4"
"SSRP1"	"H3C6"
"SSRP1"	"H3C7"
"SSRP1"	"H3C8"
"SSRP1"	"H3C10"
"SSRP1"	"H3C11"
"SSRP1"	"H3C12"
"HIST1H2AB"	"H3C1"
"HIST1H2AB"	"H3C2"
"HIST1H2AB"	"H3C3"
"HIST1H2AB"	"H3C4"
"HIST1H2AB"	"H3C6"
"HIST1H2AB"	"H3C7"
"HIST1H2AB"	"H3C8"
"HIST1H2AB"	"H3C10"
"HIST1H2AB"	"H3C11"
"HIST1H2AB"	"H3C12"
"CHD3"	"H3C1"
"CHD3"	"H3C2"
"CHD3"	"H3C3"
"CHD3"	"H3C4"
"CHD3"	"H3C6"
"CHD3"	"H3C7"
"CHD3"	"H3C8"
"CHD3"	"H3C10"
"CHD3"	"H3C11"
"CHD3"	"H3C12"
"HDAC1"	"H3C1"
"HDAC1"	"H3C2"
"HDAC1"	"H3C3"
"HDAC1"	"H3C4"
"HDAC1"	"H3C6"
"HDAC1"	"H3C7"
"HDAC1"	"H3C8"
"HDAC1"	"H3C10"
"HDAC1"	"H3C11"
"HDAC1"	"H3C12"
"MCM6"	"H3C1"
"MCM6"	"H3C2"
"MCM6"	"H3C3"
"MCM6"	"H3C4"
"MCM6"	"H3C6"
"MCM6"	"H3C7"
"MCM6"	"H3C8"
"MCM6"	"H3C10"
"MCM6"	"H3C11"
"MCM6"	"H3C12"
"SMC1A"	"H3C1"
"SMC1A"	"H3C2"
"SMC1A"	"H3C3"
"SMC1A"	"H3C4"
"SMC1A"	"H3C6"
"SMC1A"	"H3C7"
"SMC1A"	"H3C8"
"SMC1A"	"H3C10"
"SMC1A"	"H3C11"
"SMC1A"	"H3C12"
"LBR"	"H3C1"
"LBR"	"H3C2"
"LBR"	"H3C3"
"LBR"	"H3C4"
"LBR"	"H3C6"
"LBR"	"H3C7"
"LBR"	"H3C8"
"LBR"	"H3C10"
"LBR"	"H3C11"
"LBR"	"H3C12"
"SHPRH"	"H3C1"
"SHPRH"	"H3C2"
"SHPRH"	"H3C3"
"SHPRH"	"H3C4"
"SHPRH"	"H3C6"
"SHPRH"	"H3C7"
"SHPRH"	"H3C8"
"SHPRH"	"H3C10"
"SHPRH"	"H3C11"
"SHPRH"	"H3C12"
"RALBP1"	"H3C1"
"RALBP1"	"H3C2"
"RALBP1"	"H3C3"
"RALBP1"	"H3C4"
"RALBP1"	"H3C6"
"RALBP1"	"H3C7"
"RALBP1"	"H3C8"
"RALBP1"	"H3C10"
"RALBP1"	"H3C11"
"RALBP1"	"H3C12"
"ELF2"	"H3C1"
"ELF2"	"H3C2"
"ELF2"	"H3C3"
"ELF2"	"H3C4"
"ELF2"	"H3C6"
"ELF2"	"H3C7"
"ELF2"	"H3C8"
"ELF2"	"H3C10"
"ELF2"	"H3C11"
"ELF2"	"H3C12"
"RBBP7"	"H3C1"
"RBBP7"	"H3C2"
"RBBP7"	"H3C3"
"RBBP7"	"H3C4"
"RBBP7"	"H3C6"
"RBBP7"	"H3C7"
"RBBP7"	"H3C8"
"RBBP7"	"H3C10"
"RBBP7"	"H3C11"
"RBBP7"	"H3C12"
"HIST2H2AC"	"H3C1"
"HIST2H2AC"	"H3C2"
"HIST2H2AC"	"H3C3"
"HIST2H2AC"	"H3C4"
"HIST2H2AC"	"H3C6"
"HIST2H2AC"	"H3C7"
"HIST2H2AC"	"H3C8"
"HIST2H2AC"	"H3C10"
"HIST2H2AC"	"H3C11"
"HIST2H2AC"	"H3C12"
"GLYR1"	"H3C1"
"GLYR1"	"H3C2"
"GLYR1"	"H3C3"
"GLYR1"	"H3C4"
"GLYR1"	"H3C6"
"GLYR1"	"H3C7"
"GLYR1"	"H3C8"
"GLYR1"	"H3C10"
"GLYR1"	"H3C11"
"GLYR1"	"H3C12"
"ARID2"	"H3C1"
"ARID2"	"H3C2"
"ARID2"	"H3C3"
"ARID2"	"H3C4"
"ARID2"	"H3C6"
"ARID2"	"H3C7"
"ARID2"	"H3C8"
"ARID2"	"H3C10"
"ARID2"	"H3C11"
"ARID2"	"H3C12"
"VIRMA"	"H3C1"
"VIRMA"	"H3C2"
"VIRMA"	"H3C3"
"VIRMA"	"H3C4"
"VIRMA"	"H3C6"
"VIRMA"	"H3C7"
"VIRMA"	"H3C8"
"VIRMA"	"H3C10"
"VIRMA"	"H3C11"
"VIRMA"	"H3C12"
"MMS22L"	"H3C1"
"MMS22L"	"H3C2"
"MMS22L"	"H3C3"
"MMS22L"	"H3C4"
"MMS22L"	"H3C6"
"MMS22L"	"H3C7"
"MMS22L"	"H3C8"
"MMS22L"	"H3C10"
"MMS22L"	"H3C11"
"MMS22L"	"H3C12"
"PBRM1"	"H3C1"
"PBRM1"	"H3C2"
"PBRM1"	"H3C3"
"PBRM1"	"H3C4"
"PBRM1"	"H3C6"
"PBRM1"	"H3C7"
"PBRM1"	"H3C8"
"PBRM1"	"H3C10"
"PBRM1"	"H3C11"
"PBRM1"	"H3C12"
"USP48"	"H3C1"
"USP48"	"H3C2"
"USP48"	"H3C3"
"USP48"	"H3C4"
"USP48"	"H3C6"
"USP48"	"H3C7"
"USP48"	"H3C8"
"USP48"	"H3C10"
"USP48"	"H3C11"
"USP48"	"H3C12"
"KIF18B"	"H3C1"
"KIF18B"	"H3C2"
"KIF18B"	"H3C3"
"KIF18B"	"H3C4"
"KIF18B"	"H3C6"
"KIF18B"	"H3C7"
"KIF18B"	"H3C8"
"KIF18B"	"H3C10"
"KIF18B"	"H3C11"
"KIF18B"	"H3C12"
"GATAD2A"	"H3C1"
"GATAD2A"	"H3C2"
"GATAD2A"	"H3C3"
"GATAD2A"	"H3C4"
"GATAD2A"	"H3C6"
"GATAD2A"	"H3C7"
"GATAD2A"	"H3C8"
"GATAD2A"	"H3C10"
"GATAD2A"	"H3C11"
"GATAD2A"	"H3C12"
"MGA"	"H3C1"
"MGA"	"H3C2"
"MGA"	"H3C3"
"MGA"	"H3C4"
"MGA"	"H3C6"
"MGA"	"H3C7"
"MGA"	"H3C8"
"MGA"	"H3C10"
"MGA"	"H3C11"
"MGA"	"H3C12"
"CDAN1"	"H3C1"
"CDAN1"	"H3C2"
"CDAN1"	"H3C3"
"CDAN1"	"H3C4"
"CDAN1"	"H3C6"
"CDAN1"	"H3C7"
"CDAN1"	"H3C8"
"CDAN1"	"H3C10"
"CDAN1"	"H3C11"
"CDAN1"	"H3C12"
"PELP1"	"H3C1"
"PELP1"	"H3C2"
"PELP1"	"H3C3"
"PELP1"	"H3C4"
"PELP1"	"H3C6"
"PELP1"	"H3C7"
"PELP1"	"H3C8"
"PELP1"	"H3C10"
"PELP1"	"H3C11"
"PELP1"	"H3C12"
"UBR7"	"H3C1"
"UBR7"	"H3C2"
"UBR7"	"H3C3"
"UBR7"	"H3C4"
"UBR7"	"H3C6"
"UBR7"	"H3C7"
"UBR7"	"H3C8"
"UBR7"	"H3C10"
"UBR7"	"H3C11"
"UBR7"	"H3C12"
"CMAS"	"H3C1"
"CMAS"	"H3C2"
"CMAS"	"H3C3"
"CMAS"	"H3C4"
"CMAS"	"H3C6"
"CMAS"	"H3C7"
"CMAS"	"H3C8"
"CMAS"	"H3C10"
"CMAS"	"H3C11"
"CMAS"	"H3C12"
"SMARCC2"	"H3C1"
"SMARCC2"	"H3C2"
"SMARCC2"	"H3C3"
"SMARCC2"	"H3C4"
"SMARCC2"	"H3C6"
"SMARCC2"	"H3C7"
"SMARCC2"	"H3C8"
"SMARCC2"	"H3C10"
"SMARCC2"	"H3C11"
"SMARCC2"	"H3C12"
"GATAD2B"	"H3C1"
"GATAD2B"	"H3C2"
"GATAD2B"	"H3C3"
"GATAD2B"	"H3C4"
"GATAD2B"	"H3C6"
"GATAD2B"	"H3C7"
"GATAD2B"	"H3C8"
"GATAD2B"	"H3C10"
"GATAD2B"	"H3C11"
"GATAD2B"	"H3C12"
"DNAJC9"	"H3C1"
"DNAJC9"	"H3C2"
"DNAJC9"	"H3C3"
"DNAJC9"	"H3C4"
"DNAJC9"	"H3C6"
"DNAJC9"	"H3C7"
"DNAJC9"	"H3C8"
"DNAJC9"	"H3C10"
"DNAJC9"	"H3C11"
"DNAJC9"	"H3C12"
"ANP32B"	"H3C1"
"ANP32B"	"H3C2"
"ANP32B"	"H3C3"
"ANP32B"	"H3C4"
"ANP32B"	"H3C6"
"ANP32B"	"H3C7"
"ANP32B"	"H3C8"
"ANP32B"	"H3C10"
"ANP32B"	"H3C11"
"ANP32B"	"H3C12"
"HDAC2"	"H3C1"
"HDAC2"	"H3C2"
"HDAC2"	"H3C3"
"HDAC2"	"H3C4"
"HDAC2"	"H3C6"
"HDAC2"	"H3C7"
"HDAC2"	"H3C8"
"HDAC2"	"H3C10"
"HDAC2"	"H3C11"
"HDAC2"	"H3C12"
"DPF2"	"H3C1"
"DPF2"	"H3C2"
"DPF2"	"H3C3"
"DPF2"	"H3C4"
"DPF2"	"H3C6"
"DPF2"	"H3C7"
"DPF2"	"H3C8"
"DPF2"	"H3C10"
"DPF2"	"H3C11"
"DPF2"	"H3C12"
"RAD50"	"H3C1"
"RAD50"	"H3C2"
"RAD50"	"H3C3"
"RAD50"	"H3C4"
"RAD50"	"H3C6"
"RAD50"	"H3C7"
"RAD50"	"H3C8"
"RAD50"	"H3C10"
"RAD50"	"H3C11"
"RAD50"	"H3C12"
"PINX1"	"H3C1"
"PINX1"	"H3C2"
"PINX1"	"H3C3"
"PINX1"	"H3C4"
"PINX1"	"H3C6"
"PINX1"	"H3C7"
"PINX1"	"H3C8"
"PINX1"	"H3C10"
"PINX1"	"H3C11"
"PINX1"	"H3C12"
"TONSL"	"H3C1"
"TONSL"	"H3C2"
"TONSL"	"H3C3"
"TONSL"	"H3C4"
"TONSL"	"H3C6"
"TONSL"	"H3C7"
"TONSL"	"H3C8"
"TONSL"	"H3C10"
"TONSL"	"H3C11"
"TONSL"	"H3C12"
"ZNF512B"	"H3C1"
"ZNF512B"	"H3C2"
"ZNF512B"	"H3C3"
"ZNF512B"	"H3C4"
"ZNF512B"	"H3C6"
"ZNF512B"	"H3C7"
"ZNF512B"	"H3C8"
"ZNF512B"	"H3C10"
"ZNF512B"	"H3C11"
"ZNF512B"	"H3C12"
"ZNF512"	"H3C1"
"ZNF512"	"H3C2"
"ZNF512"	"H3C3"
"ZNF512"	"H3C4"
"ZNF512"	"H3C6"
"ZNF512"	"H3C7"
"ZNF512"	"H3C8"
"ZNF512"	"H3C10"
"ZNF512"	"H3C11"
"ZNF512"	"H3C12"
"ZMAT2"	"H3C1"
"ZMAT2"	"H3C2"
"ZMAT2"	"H3C3"
"ZMAT2"	"H3C4"
"ZMAT2"	"H3C6"
"ZMAT2"	"H3C7"
"ZMAT2"	"H3C8"
"ZMAT2"	"H3C10"
"ZMAT2"	"H3C11"
"ZMAT2"	"H3C12"
"ATAD5"	"H3C1"
"ATAD5"	"H3C2"
"ATAD5"	"H3C3"
"ATAD5"	"H3C4"
"ATAD5"	"H3C6"
"ATAD5"	"H3C7"
"ATAD5"	"H3C8"
"ATAD5"	"H3C10"
"ATAD5"	"H3C11"
"ATAD5"	"H3C12"
"BARD1"	"H3C1"
"BARD1"	"H3C2"
"BARD1"	"H3C3"
"BARD1"	"H3C4"
"BARD1"	"H3C6"
"BARD1"	"H3C7"
"BARD1"	"H3C8"
"BARD1"	"H3C10"
"BARD1"	"H3C11"
"BARD1"	"H3C12"
"KIFC1"	"H3C1"
"KIFC1"	"H3C2"
"KIFC1"	"H3C3"
"KIFC1"	"H3C4"
"KIFC1"	"H3C6"
"KIFC1"	"H3C7"
"KIFC1"	"H3C8"
"KIFC1"	"H3C10"
"KIFC1"	"H3C11"
"KIFC1"	"H3C12"
"NUSAP1"	"H3C1"
"NUSAP1"	"H3C2"
"NUSAP1"	"H3C3"
"NUSAP1"	"H3C4"
"NUSAP1"	"H3C6"
"NUSAP1"	"H3C7"
"NUSAP1"	"H3C8"
"NUSAP1"	"H3C10"
"NUSAP1"	"H3C11"
"NUSAP1"	"H3C12"
"FANCD2"	"H3C1"
"FANCD2"	"H3C2"
"FANCD2"	"H3C3"
"FANCD2"	"H3C4"
"FANCD2"	"H3C6"
"FANCD2"	"H3C7"
"FANCD2"	"H3C8"
"FANCD2"	"H3C10"
"FANCD2"	"H3C11"
"FANCD2"	"H3C12"
"NSRP1"	"H3C1"
"NSRP1"	"H3C2"
"NSRP1"	"H3C3"
"NSRP1"	"H3C4"
"NSRP1"	"H3C6"
"NSRP1"	"H3C7"
"NSRP1"	"H3C8"
"NSRP1"	"H3C10"
"NSRP1"	"H3C11"
"NSRP1"	"H3C12"
"MYLK2"	"H3C1"
"MYLK2"	"H3C2"
"MYLK2"	"H3C3"
"MYLK2"	"H3C4"
"MYLK2"	"H3C6"
"MYLK2"	"H3C7"
"MYLK2"	"H3C8"
"MYLK2"	"H3C10"
"MYLK2"	"H3C11"
"MYLK2"	"H3C12"
"WDR76"	"H3C1"
"WDR76"	"H3C2"
"WDR76"	"H3C3"
"WDR76"	"H3C4"
"WDR76"	"H3C6"
"WDR76"	"H3C7"
"WDR76"	"H3C8"
"WDR76"	"H3C10"
"WDR76"	"H3C11"
"WDR76"	"H3C12"
"UBN1"	"H3C1"
"UBN1"	"H3C2"
"UBN1"	"H3C3"
"UBN1"	"H3C4"
"UBN1"	"H3C6"
"UBN1"	"H3C7"
"UBN1"	"H3C8"
"UBN1"	"H3C10"
"UBN1"	"H3C11"
"UBN1"	"H3C12"
"BRD7"	"H3C1"
"BRD7"	"H3C2"
"BRD7"	"H3C3"
"BRD7"	"H3C4"
"BRD7"	"H3C6"
"BRD7"	"H3C7"
"BRD7"	"H3C8"
"BRD7"	"H3C10"
"BRD7"	"H3C11"
"BRD7"	"H3C12"
"COPRS"	"H3C1"
"COPRS"	"H3C2"
"COPRS"	"H3C3"
"COPRS"	"H3C4"
"COPRS"	"H3C6"
"COPRS"	"H3C7"
"COPRS"	"H3C8"
"COPRS"	"H3C10"
"COPRS"	"H3C11"
"COPRS"	"H3C12"
"DAXX"	"H3C1"
"DAXX"	"H3C2"
"DAXX"	"H3C3"
"DAXX"	"H3C4"
"DAXX"	"H3C6"
"DAXX"	"H3C7"
"DAXX"	"H3C8"
"DAXX"	"H3C10"
"DAXX"	"H3C11"
"DAXX"	"H3C12"
"PARP2"	"H3C1"
"PARP2"	"H3C2"
"PARP2"	"H3C3"
"PARP2"	"H3C4"
"PARP2"	"H3C6"
"PARP2"	"H3C7"
"PARP2"	"H3C8"
"PARP2"	"H3C10"
"PARP2"	"H3C11"
"PARP2"	"H3C12"
"BAZ1B"	"H3C1"
"BAZ1B"	"H3C2"
"BAZ1B"	"H3C3"
"BAZ1B"	"H3C4"
"BAZ1B"	"H3C6"
"BAZ1B"	"H3C7"
"BAZ1B"	"H3C8"
"BAZ1B"	"H3C10"
"BAZ1B"	"H3C11"
"BAZ1B"	"H3C12"
"SMC3"	"H3C1"
"SMC3"	"H3C2"
"SMC3"	"H3C3"
"SMC3"	"H3C4"
"SMC3"	"H3C6"
"SMC3"	"H3C7"
"SMC3"	"H3C8"
"SMC3"	"H3C10"
"SMC3"	"H3C11"
"SMC3"	"H3C12"
"CAMK2A"	"H3C1"
"CAMK2A"	"H3C2"
"CAMK2A"	"H3C3"
"CAMK2A"	"H3C4"
"CAMK2A"	"H3C6"
"CAMK2A"	"H3C7"
"CAMK2A"	"H3C8"
"CAMK2A"	"H3C10"
"CAMK2A"	"H3C11"
"CAMK2A"	"H3C12"
"CDYL"	"H3C1"
"CDYL"	"H3C2"
"CDYL"	"H3C3"
"CDYL"	"H3C4"
"CDYL"	"H3C6"
"CDYL"	"H3C7"
"CDYL"	"H3C8"
"CDYL"	"H3C10"
"CDYL"	"H3C11"
"CDYL"	"H3C12"
"DNMT3A"	"H3C1"
"DNMT3A"	"H3C2"
"DNMT3A"	"H3C3"
"DNMT3A"	"H3C4"
"DNMT3A"	"H3C6"
"DNMT3A"	"H3C7"
"DNMT3A"	"H3C8"
"DNMT3A"	"H3C10"
"DNMT3A"	"H3C11"
"DNMT3A"	"H3C12"
"CEP250"	"HBA1"
"CEP250"	"HBA2"
"RALBP1"	"H3-3A"
"RALBP1"	"H3-3B"
"SGO2"	"H3-3A"
"SGO2"	"H3-3B"
"LACC1"	"H3-3A"
"LACC1"	"H3-3B"
"WDR60"	"H3-3A"
"WDR60"	"H3-3B"
"WDR34"	"H3-3A"
"WDR34"	"H3-3B"
"MYLK2"	"H3-3A"
"MYLK2"	"H3-3B"
"CAMK2A"	"H3-3A"
"CAMK2A"	"H3-3B"
"SSX3"	"SSX2"
"SSX3"	"SSX2B"
"GEMIN6"	"SMN1"
"GEMIN6"	"SMN2"
"BAD"	"SMN1"
"BAD"	"SMN2"
"LSM10"	"SMN1"
"LSM10"	"SMN2"
"GEMIN8"	"SMN1"
"GEMIN8"	"SMN2"
"GAR1"	"SMN1"
"GAR1"	"SMN2"
"RNF168"	"HIST2H2AA3"
"RNF168"	"HIST2H2AA4"
"GEMIN5"	"HIST2H2AA3"
"GEMIN5"	"HIST2H2AA4"
"DYNLRB2"	"GTF2H2C"
"DYNLRB2"	"GTF2H2C_2"
"GTF2H4"	"GTF2H2C"
"GTF2H4"	"GTF2H2C_2"
"TANK"	"HIST2H3A"
"TANK"	"HIST2H3C"
"TANK"	"HIST2H3D"
"NAP1L4"	"HIST2H3A"
"NAP1L4"	"HIST2H3C"
"NAP1L4"	"HIST2H3D"
"MYLK2"	"HIST2H3A"
"MYLK2"	"HIST2H3C"
"MYLK2"	"HIST2H3D"
"PHAX"	"HIST2H3A"
"PHAX"	"HIST2H3C"
"PHAX"	"HIST2H3D"
"METTL14"	"HIST2H3A"
"METTL14"	"HIST2H3C"
"METTL14"	"HIST2H3D"
"DAXX"	"HIST2H3A"
"DAXX"	"HIST2H3C"
"DAXX"	"HIST2H3D"
"CAMK2A"	"HIST2H3A"
"CAMK2A"	"HIST2H3C"
"CAMK2A"	"HIST2H3D"
"SMYD3"	"MAGED4"
"SMYD3"	"MAGED4B"
"SDF4"	"RGPD5"
"SDF4"	"RGPD6"
"VPS28"	"RGPD5"
"VPS28"	"RGPD6"
"CLEC11A"	"RGPD5"
"CLEC11A"	"RGPD6"
"USP20"	"RGPD5"
"USP20"	"RGPD6"
"NR2E1"	"RGPD5"
"NR2E1"	"RGPD6"
"UCHL5"	"RGPD5"
"UCHL5"	"RGPD6"
"RBM47"	"HSFY1"
"RBM47"	"HSFY2"
"DNCI1"	"SMN1"
"DNCI1"	"SMN2"
"A8MTJ1"	"MAGED4"
"A8MTJ1"	"MAGED4B"
"B0QZE7"	"SMN1"
"B0QZE7"	"SMN2"
"HIST1H4J"	"H3C1"
"HIST1H4J"	"H3C2"
"HIST1H4J"	"H3C3"
"HIST1H4J"	"H3C4"
"HIST1H4J"	"H3C6"
"HIST1H4J"	"H3C7"
"HIST1H4J"	"H3C8"
"HIST1H4J"	"H3C10"
"HIST1H4J"	"H3C11"
"HIST1H4J"	"H3C12"
"B7Z8L6"	"H3C1"
"B7Z8L6"	"H3C2"
"B7Z8L6"	"H3C3"
"B7Z8L6"	"H3C4"
"B7Z8L6"	"H3C6"
"B7Z8L6"	"H3C7"
"B7Z8L6"	"H3C8"
"B7Z8L6"	"H3C10"
"B7Z8L6"	"H3C11"
"B7Z8L6"	"H3C12"
"B7Z8L6"	"SMN1"
"B7Z8L6"	"SMN2"
"E5KR06"	"SMN1"
"E5KR06"	"SMN2"
"NR2B1"	"SMN1"
"NR2B1"	"SMN2"
"F5H3R7"	"SMN1"
"F5H3R7"	"SMN2"
"K7EKI2"	"SMN1"
"K7EKI2"	"SMN2"
"DNM1L"	"CKMT1A"
"DNM1L"	"CKMT1B"
"DYNC1I1"	"SMN1"
"DYNC1I1"	"SMN2"
"CHD1"	"H3C1"
"CHD1"	"H3C2"
"CHD1"	"H3C3"
"CHD1"	"H3C4"
"CHD1"	"H3C6"
"CHD1"	"H3C7"
"CHD1"	"H3C8"
"CHD1"	"H3C10"
"CHD1"	"H3C11"
"CHD1"	"H3C12"
"GOSR2"	"GOLGA8F"
"GOSR2"	"GOLGA8G"
"PRMT5"	"H4C1"
"PRMT5"	"H4C2"
"PRMT5"	"H4C3"
"PRMT5"	"H4C4"
"PRMT5"	"H4C5"
"PRMT5"	"H4C6"
"PRMT5"	"H4C8"
"PRMT5"	"H4C9"
"PRMT5"	"H4C11"
"PRMT5"	"H4C12"
"PRMT5"	"H4C13"
"PRMT5"	"H4C14"
"PRMT5"	"H4C15"
"PRMT5"	"H4-16"
"PRMT5"	"H3C1"
"PRMT5"	"H3C2"
"PRMT5"	"H3C3"
"PRMT5"	"H3C4"
"PRMT5"	"H3C6"
"PRMT5"	"H3C7"
"PRMT5"	"H3C8"
"PRMT5"	"H3C10"
"PRMT5"	"H3C11"
"PRMT5"	"H3C12"
"GEMIN2"	"SMN1"
"GEMIN2"	"SMN2"
"HAT1"	"H4C1"
"HAT1"	"H4C2"
"HAT1"	"H4C3"
"HAT1"	"H4C4"
"HAT1"	"H4C5"
"HAT1"	"H4C6"
"HAT1"	"H4C8"
"HAT1"	"H4C9"
"HAT1"	"H4C11"
"HAT1"	"H4C12"
"HAT1"	"H4C13"
"HAT1"	"H4C14"
"HAT1"	"H4C15"
"HAT1"	"H4-16"
"HAT1"	"H3C1"
"HAT1"	"H3C2"
"HAT1"	"H3C3"
"HAT1"	"H3C4"
"HAT1"	"H3C6"
"HAT1"	"H3C7"
"HAT1"	"H3C8"
"HAT1"	"H3C10"
"HAT1"	"H3C11"
"HAT1"	"H3C12"
"SETD1A"	"H3C1"
"SETD1A"	"H3C2"
"SETD1A"	"H3C3"
"SETD1A"	"H3C4"
"SETD1A"	"H3C6"
"SETD1A"	"H3C7"
"SETD1A"	"H3C8"
"SETD1A"	"H3C10"
"SETD1A"	"H3C11"
"SETD1A"	"H3C12"
"ZBTB7B"	"RPL9"
"ZBTB7B"	"RPL9P7"
"ZBTB7B"	"RPL9P8"
"ZBTB7B"	"RPL9P9"
"POLR1C"	"SMN1"
"POLR1C"	"SMN2"
"TRIM24"	"H4C1"
"TRIM24"	"H4C2"
"TRIM24"	"H4C3"
"TRIM24"	"H4C4"
"TRIM24"	"H4C5"
"TRIM24"	"H4C6"
"TRIM24"	"H4C8"
"TRIM24"	"H4C9"
"TRIM24"	"H4C11"
"TRIM24"	"H4C12"
"TRIM24"	"H4C13"
"TRIM24"	"H4C14"
"TRIM24"	"H4C15"
"TRIM24"	"H4-16"
"TRIM24"	"H3C1"
"TRIM24"	"H3C2"
"TRIM24"	"H3C3"
"TRIM24"	"H3C4"
"TRIM24"	"H3C6"
"TRIM24"	"H3C7"
"TRIM24"	"H3C8"
"TRIM24"	"H3C10"
"TRIM24"	"H3C11"
"TRIM24"	"H3C12"
"BIRC5"	"H3C1"
"BIRC5"	"H3C2"
"BIRC5"	"H3C3"
"BIRC5"	"H3C4"
"BIRC5"	"H3C6"
"BIRC5"	"H3C7"
"BIRC5"	"H3C8"
"BIRC5"	"H3C10"
"BIRC5"	"H3C11"
"BIRC5"	"H3C12"
"KDM6A"	"H3C1"
"KDM6A"	"H3C2"
"KDM6A"	"H3C3"
"KDM6A"	"H3C4"
"KDM6A"	"H3C6"
"KDM6A"	"H3C7"
"KDM6A"	"H3C8"
"KDM6A"	"H3C10"
"KDM6A"	"H3C11"
"KDM6A"	"H3C12"
"PHF1"	"H3C1"
"PHF1"	"H3C2"
"PHF1"	"H3C3"
"PHF1"	"H3C4"
"PHF1"	"H3C6"
"PHF1"	"H3C7"
"PHF1"	"H3C8"
"PHF1"	"H3C10"
"PHF1"	"H3C11"
"PHF1"	"H3C12"
"RBFOX2"	"SMN1"
"RBFOX2"	"SMN2"
"SUV39H1"	"H3C1"
"SUV39H1"	"H3C2"
"SUV39H1"	"H3C3"
"SUV39H1"	"H3C4"
"SUV39H1"	"H3C6"
"SUV39H1"	"H3C7"
"SUV39H1"	"H3C8"
"SUV39H1"	"H3C10"
"SUV39H1"	"H3C11"
"SUV39H1"	"H3C12"
"SUV39H1"	"GTF2H2C"
"SUV39H1"	"GTF2H2C_2"
"CA12"	"LGALS7"
"CA12"	"LGALS7B"
"ZBTB14"	"RPL9"
"ZBTB14"	"RPL9P7"
"ZBTB14"	"RPL9P8"
"ZBTB14"	"RPL9P9"
"SOX15"	"HSFY1"
"SOX15"	"HSFY2"
"KDM1A"	"H3C1"
"KDM1A"	"H3C2"
"KDM1A"	"H3C3"
"KDM1A"	"H3C4"
"KDM1A"	"H3C6"
"KDM1A"	"H3C7"
"KDM1A"	"H3C8"
"KDM1A"	"H3C10"
"KDM1A"	"H3C11"
"KDM1A"	"H3C12"
"KDM1A"	"SMN1"
"KDM1A"	"SMN2"
"KDM1A"	"HIST2H3A"
